date,randid,generated_kW,expected_kW,irrad_poa_Wm2,temp_amb_C,wind_speed_ms,temp_mod_C
2018-10-30 16:00:00,R10,15776.0,16905.8174723,793.678,-3.795,5.3855,37.830555555
2018-10-30 17:00:00,R10,13072.0,14479.8080229,691.41725,-5.066666666666667,8.3755,33.233888888
2018-10-30 18:00:00,R10,1664.0,3467.152068,154.89725,-7.615555555555555,13.212,18.4475
2018-10-31 07:00:00,R10,0.0,0.0,0.0,-13.88888888888889,6.009,3.026805555
2018-10-31 08:00:00,R10,1088.0,1088.0,37.10925,-13.837777777777779,5.654,3.565972222
2018-10-31 09:00:00,R10,11600.0,12584.6425701,555.5945,-11.08111111111111,2.9865,20.389027777
2018-10-31 10:00:00,R10,16160.0,17173.3477295,786.2225,-8.609166666666667,5.4715,31.961527777
2018-10-31 11:00:00,R10,15808.0,17213.0177367,786.19475,-7.566944444444443,6.39,32.505
2018-10-31 12:00:00,R10,15024.0,16392.3926816,740.70875,-7.016388888888889,5.1775,34.570277777
2018-10-31 13:00:00,R10,14128.0,15494.2164832,709.7775,-6.2186111111111115,5.75,32.900833333
2018-10-31 14:00:00,R10,14496.0,16018.0760275,723.67425,-5.910277777777778,4.722,30.89125
2018-10-31 15:00:00,R10,15504.0,16877.5268937,772.6095,-5.732222222222223,4.189,32.810416666
2018-10-31 16:00:00,R10,15104.0,16272.0448016,744.2745,-5.455277777777779,4.456,32.904583333
2018-10-31 17:00:00,R10,12752.0,14056.5504991,649.692,-5.615555555555556,2.4385,35.632916666
2018-10-31 18:00:00,R10,1888.0,3271.5147581,96.4725,-6.645555555555556,2.1155,20.2
2018-11-01 07:00:00,R10,0.0,0.0,0.0,-12.38888888888889,5.474,5.678472222
2018-11-01 08:00:00,R10,848.0,848.0,29.9805,-11.623055555555558,5.7795,7.440416666
2018-11-01 09:00:00,R10,10768.0,11759.1929577,528.21725,-9.066944444444443,2.9315,24.309444444
2018-11-01 10:00:00,R10,15632.0,16503.9795052,761.0325,-6.697222222222222,4.685,35.368333333
2018-11-01 11:00:00,R10,15328.0,16604.7203424,770.109,-5.682222222222223,6.3405,36.119166666
2018-11-01 12:00:00,R10,14352.0,15646.7156506,734.69975,-4.617222222222222,9.1085,35.565277777
2018-11-01 13:00:00,R10,13760.0,15090.6381454,699.7715,-3.8880555555555554,7.0005,34.641388888
2018-11-01 14:00:00,R10,13264.0,14630.7231508,687.26825,-3.401944444444444,5.605,32.1025
2018-11-01 15:00:00,R10,14192.0,15413.9367533,714.18,-3.2333333333333334,4.3075,35.592083333
2018-11-01 16:00:00,R10,9232.0,10252.221074,455.70625,-3.469444444444445,4.6795,30.467361111
2018-11-01 17:00:00,R10,6896.0,7779.102371,378.57225,-4.175277777777778,3.744,29.373611111
2018-11-01 18:00:00,R10,1152.0,1790.5915605,50.29625,-5.092222222222222,4.2215,19.994722222
2018-11-02 07:00:00,R10,0.0,0.0,0.0,-10.112222222222222,7.795,9.812222222
2018-11-02 08:00:00,R10,896.0,896.0,30.7285,-9.825555555555557,8.0265,11.132777777
2018-11-02 09:00:00,R10,10896.0,11841.1113257,530.88475,-7.3325,4.316,25.27125
2018-11-02 10:00:00,R10,15392.0,16413.1979941,767.85375,-4.458055555555556,3.7185,37.287083333
2018-11-02 11:00:00,R10,15088.0,16504.2584772,768.1665,-3.4797222222222226,4.545,37.342222222
2018-11-02 12:00:00,R10,13984.0,15328.5364427,720.46125,-2.680833333333334,4.944,39.452916666
2018-11-02 13:00:00,R10,13904.0,15280.9260435,696.01175,-1.9688888888888891,6.6455,36.691666666
2018-11-02 14:00:00,R10,13936.0,15295.2372611,710.2315,-1.5697222222222231,6.63,37.10875
2018-11-02 15:00:00,R10,14752.0,16059.3813916,757.578,-0.9330555555555561,6.023,40.0575
2018-11-02 16:00:00,R10,14512.0,15643.4989738,781.3665,-0.5652777777777769,6.9715,41.891111111
2018-11-02 17:00:00,R10,8016.0,8932.3591089,454.54675,-3.065277777777777,8.7385,31.860277777
2018-11-02 18:00:00,R10,1056.0,1056.0,84.59525,-4.676666666666666,8.191,21.654583333
2018-11-03 07:00:00,R10,0.0,0.0,0.0,-9.020833333333334,9.5835,12.536944444
2018-11-03 08:00:00,R10,800.0,800.0,28.78925,-8.567777777777778,9.67,13.234861111
2018-11-03 09:00:00,R10,9776.0,10661.7342332,480.62775,-7.284444444444443,7.129,22.803333333
2018-11-03 10:00:00,R10,15008.0,15975.3489126,749.37925,-4.776944444444445,3.8915,38.222777777
2018-11-03 11:00:00,R10,15120.0,16508.6011777,765.5705,-3.1922222222222216,4.8785,40.95375
2018-11-03 12:00:00,R10,14048.0,15370.4790955,720.20475,-2.4527777777777775,6.4995,39.77125
2018-11-03 13:00:00,R10,13488.0,14800.5757389,691.22,-1.6594444444444436,7.044,37.843611111
2018-11-03 14:00:00,R10,14032.0,15354.7452805,707.12025,-1.4677777777777774,6.127,35.709305555
2018-11-03 15:00:00,R10,14752.0,16042.184682,759.332,-1.2344444444444451,4.634,40.034305555
2018-11-03 16:00:00,R10,15024.0,16132.2379647,770.73675,-0.9913888888888897,3.7185,41.6
2018-11-03 17:00:00,R10,5360.0,6138.9611114,190.6115,-2.0591666666666657,2.9735,30.807361111
2018-11-03 18:00:00,R10,1376.0,2239.1930053,95.40525,-4.540833333333334,7.7775,22.921527777
2018-11-04 07:00:00,R10,128.0,128.0,0.40275,-9.062777777777779,6.7975,12.294861111
2018-11-04 08:00:00,R10,2080.0,2080.0,107.58925,-8.135277777777778,4.6715,16.042638888
2018-11-04 09:00:00,R10,8912.0,9617.0115784,434.44475,-6.2605555555555545,2.562,28.656805555
2018-11-04 10:00:00,R10,10128.0,11071.147756,468.203,-4.666388888888889,1.8745,35.48875
2018-11-04 11:00:00,R10,12176.0,13407.5756546,604.0,-3.173055555555556,4.396,39.6225
2018-11-04 12:00:00,R10,12384.0,13749.5137042,630.81775,-2.249166666666667,7.2255,34.991527777
2018-11-04 13:00:00,R10,10768.0,11954.4160177,555.14375,-1.8216666666666665,7.347,34.572638888
2018-11-04 14:00:00,R10,9872.0,10857.5901451,485.51225,-1.6716666666666669,5.783,34.880555555
2018-11-04 15:00:00,R10,6944.0,7931.6298985,293.9105,-1.9308333333333334,5.7815,34.986944444
2018-11-04 16:00:00,R10,2704.0,3951.8118634,138.1885,-3.586388888888889,8.5,24.897083333
2018-11-04 17:00:00,R10,1728.0,3535.2489691,146.59125,-3.5452777777777773,7.967,25.928472222
2018-11-04 18:00:00,R10,0.0,0.0,0.0,-4.005555555555556,4.6375,19.634444444
2018-11-05 07:00:00,R10,736.0,736.0,20.68425,-7.698611111111112,15.6325,15.245833333
2018-11-05 08:00:00,R10,10608.0,11894.2848343,516.952,-7.279444444444446,19.135,20.479305555
2018-11-05 09:00:00,R10,16000.0,17031.5136225,759.01725,-6.122499999999999,18.0325,26.168611111
2018-11-05 10:00:00,R10,15504.0,16904.0048994,760.139,-5.1499999999999995,15.506,28.520416666
2018-11-05 11:00:00,R10,14624.0,16042.2222866,708.02,-4.514166666666666,16.2885,29.746388888
2018-11-05 12:00:00,R10,13712.0,15070.6872605,677.28625,-4.219166666666666,18.401,29.408472222
2018-11-05 13:00:00,R10,13904.0,15216.4591658,692.84,-3.428333333333333,15.8235,33.265138888
2018-11-05 14:00:00,R10,14848.0,16096.7592154,740.548,-3.1222222222222227,14.126,34.384027777
2018-11-05 15:00:00,R10,15344.0,16418.490019,756.789,-3.3608333333333325,12.7445,33.660555555
2018-11-05 16:00:00,R10,12096.0,13591.0555214,638.3615,-4.086388888888888,14.195,30.153611111
2018-11-05 17:00:00,R10,1120.0,2546.0667588,119.539,-6.347777777777777,17.487,19.467083333
2018-11-05 18:00:00,R10,0.0,0.0,0.0,-7.777777777777778,20.6365,14.935833333
2018-11-06 07:00:00,R10,608.0,608.0,19.844,-10.131388888888889,10.3405,10.651527777
2018-11-06 08:00:00,R10,9680.0,10641.7479731,476.96575,-8.825277777777778,2.313,22.621527777
2018-11-06 09:00:00,R10,15216.0,16140.144313,742.3485,-6.475555555555555,2.342,38.297083333
2018-11-06 10:00:00,R10,14752.0,16069.3281709,754.78075,-4.611666666666666,5.449,38.391805555
2018-11-06 11:00:00,R10,13808.0,15088.0736798,707.1795,-3.716111111111111,6.166,39.150694444
2018-11-06 12:00:00,R10,13232.0,14605.7431743,678.16175,-3.0830555555555548,5.672,38.078888888
2018-11-06 13:00:00,R10,13536.0,14937.4032755,692.90875,-2.7002777777777767,4.841,36.3875
2018-11-06 14:00:00,R10,14832.0,16163.8864644,743.54125,-2.4377777777777787,3.996,37.601527777
2018-11-06 15:00:00,R10,15008.0,16070.7765222,764.3195,-2.1791666666666663,3.53,40.938611111
2018-11-06 16:00:00,R10,11696.0,13076.8602074,640.04475,-2.6052777777777774,2.939,40.907916666
2018-11-06 17:00:00,R10,992.0,2257.7288522,108.22825,-3.6949999999999994,2.311,25.433055555
2018-11-06 18:00:00,R10,0.0,0.0,0.0,-6.847500000000001,8.032,14.449722222
2018-11-07 07:00:00,R10,640.0,640.0,13.44575,-10.430555555555555,4.9195,8.524583333
2018-11-07 08:00:00,R10,10064.0,11209.9394202,493.9915,-8.380555555555556,6.999,20.8575
2018-11-07 09:00:00,R10,15360.0,16423.3301531,756.3945,-6.5505555555555555,5.994,32.549722222
2018-11-07 10:00:00,R10,14800.0,16256.3083813,756.1435,-4.813611111111111,3.805,36.867777777
2018-11-07 11:00:00,R10,13824.0,15216.3626091,703.54075,-3.8358333333333325,6.002,37.419166666
2018-11-07 12:00:00,R10,13872.0,15281.8415765,680.93325,-3.563888888888888,18.819,31.214861111
2018-11-07 13:00:00,R10,13936.0,15345.7985646,694.76625,-3.519444444444445,16.1235,32.298611111
2018-11-07 14:00:00,R10,14816.0,16175.0698025,740.1525,-3.8761111111111117,15.0,33.009027777
2018-11-07 15:00:00,R10,15408.0,16571.5480459,759.06125,-4.453888888888888,12.1595,32.175416666
2018-11-07 16:00:00,R10,11968.0,13637.8201549,634.22525,-4.95638888888889,11.2865,30.722222222
2018-11-07 17:00:00,R10,1024.0,2162.8238876,110.696,-6.616388888888889,8.064,19.353194444
2018-11-07 18:00:00,R10,0.0,0.0,0.0,-7.629166666666667,6.737,12.939444444
2018-11-08 07:00:00,R10,544.0,544.0,15.3395,-11.396944444444443,9.4325,8.209027777
2018-11-08 08:00:00,R10,9616.0,10772.1706081,470.01075,-9.880833333333333,5.904,19.465
2018-11-08 09:00:00,R10,15536.0,16742.6494424,756.46925,-8.037500000000001,6.7635,28.39375
2018-11-08 10:00:00,R10,15584.0,17156.796096,762.89325,-6.998611111111111,9.1535,30.285555555
2018-11-08 11:00:00,R10,14416.0,16036.1266703,717.7525,-6.395277777777778,13.983,28.124027777
2018-11-08 12:00:00,R10,13984.0,15629.6837917,688.306,-5.880555555555556,16.9325,24.920555555
2018-11-08 13:00:00,R10,14416.0,16075.3686791,703.89275,-5.7075,14.4225,23.905694444
2018-11-08 14:00:00,R10,15296.0,16879.9094206,750.27125,-5.511944444444445,12.145,26.070972222
2018-11-08 15:00:00,R10,15952.0,17381.2592064,763.87825,-5.409722222222222,12.1095,26.208472222
2018-11-08 16:00:00,R10,11888.0,13879.5292355,629.4145,-5.973611111111111,12.7955,24.262222222
2018-11-08 17:00:00,R10,992.0,2185.2511409,98.1915,-7.485555555555556,13.04,14.98625
2018-11-08 18:00:00,R10,0.0,0.0,0.0,-8.765555555555554,6.8645,9.645555555
2018-11-09 07:00:00,R10,496.0,496.0,8.79275,-15.716388888888888,6.339,-0.867777777
2018-11-09 08:00:00,R10,10128.0,11638.9217587,489.2175,-12.202777777777778,4.036,14.870138888
2018-11-09 09:00:00,R10,15792.0,17261.1480981,783.3345,-10.179722222222221,5.0115,29.950833333
2018-11-09 10:00:00,R10,15552.0,17359.088005,786.52975,-9.394166666666669,4.888,30.636666666
2018-11-09 11:00:00,R10,14480.0,16188.62702,733.01475,-8.234166666666667,6.431,30.957361111
2018-11-09 12:00:00,R10,14016.0,15785.3552088,702.44225,-7.457777777777778,8.659,27.925972222
2018-11-09 13:00:00,R10,14800.0,16661.2048685,719.1095,-7.006111111111112,8.1565,24.528055555
2018-11-09 14:00:00,R10,15456.0,17256.9239555,770.498,-6.556666666666667,7.1785,27.398333333
2018-11-09 15:00:00,R10,15888.0,17424.6808628,789.14275,-6.061388888888889,7.2695,29.892222222
2018-11-09 16:00:00,R10,12048.0,14137.8183825,649.1685,-5.868611111111112,4.967,29.107361111
2018-11-09 17:00:00,R10,960.0,2156.6122856,101.05775,-7.268611111111111,1.8155,16.975138888
2018-11-09 18:00:00,R10,0.0,0.0,0.0,-11.200277777777778,7.2255,5.518055555
2018-11-10 07:00:00,R10,480.0,480.0,6.27575,-13.794444444444444,9.1035,2.702083333
2018-11-10 08:00:00,R10,9712.0,11228.5439947,477.22025,-12.101944444444445,5.8205,14.299444444
2018-11-10 09:00:00,R10,14336.0,15801.4380014,750.44125,-9.645833333333334,2.345,32.315694444
2018-11-10 10:00:00,R10,10864.0,12568.6538421,562.8865,-9.355555555555556,2.8795,29.737222222
2018-11-10 11:00:00,R10,12272.0,13782.9101797,609.36675,-8.922222222222224,2.6445,31.815555555
2018-11-10 12:00:00,R10,12816.0,14435.0170808,655.17075,-7.0225,4.885,31.24625
2018-11-10 13:00:00,R10,11744.0,13402.5784671,591.35975,-6.302499999999999,4.8225,29.137361111
2018-11-10 14:00:00,R10,11536.0,13180.5670272,601.5235,-5.735833333333334,4.714,30.462222222
2018-11-10 15:00:00,R10,10512.0,12247.0749507,547.82075,-5.488888888888888,4.001,30.904444444
2018-11-10 16:00:00,R10,6672.0,8192.3261528,376.69175,-5.963055555555555,4.1885,29.834305555
2018-11-10 17:00:00,R10,672.0,672.0,55.68775,-7.896666666666666,8.376,14.3725
2018-11-10 18:00:00,R10,0.0,0.0,0.0,-9.030555555555557,10.9415,10.334861111
2018-11-11 07:00:00,R10,384.0,384.0,1.13425,-14.0525,3.4705,0.968055555
2018-11-11 08:00:00,R10,8736.0,10005.9352972,441.705,-12.071111111111113,5.5145,13.8025
2018-11-11 09:00:00,R10,15328.0,16677.8265641,736.15,-10.1575,6.077,25.64125
2018-11-11 10:00:00,R10,15264.0,16958.121417,758.2145,-9.060555555555554,7.8245,27.564444444
2018-11-11 11:00:00,R10,14288.0,15994.7824411,715.4905,-8.630833333333333,9.2935,27.365833333
2018-11-11 12:00:00,R10,13776.0,15517.2058396,687.20825,-7.568611111111112,10.229,26.248888888
2018-11-11 13:00:00,R10,14304.0,16109.6029632,702.00475,-7.307500000000001,8.066,23.736805555
2018-11-11 14:00:00,R10,15536.0,17359.4369982,758.72125,-7.198333333333333,7.255,26.273055555
2018-11-11 15:00:00,R10,15904.0,17491.5717878,783.77525,-6.826944444444444,7.691,27.279027777
2018-11-11 16:00:00,R10,11920.0,14079.2551035,634.462,-6.888888888888888,6.809,26.046111111
2018-11-11 17:00:00,R10,864.0,2103.5122812,88.98125,-8.386111111111111,4.3295,13.532638888
2018-11-11 18:00:00,R10,0.0,0.0,0.0,-11.372222222222222,4.4955,2.960555555
2018-11-12 07:00:00,R10,448.0,448.0,5.5925,-15.599444444444446,6.2995,-0.4
2018-11-12 08:00:00,R10,9520.0,10723.8919978,458.2405,-13.229166666666666,3.2945,12.896527777
2018-11-12 09:00:00,R10,15584.0,16877.8893801,768.5835,-10.4375,3.306,30.302361111
2018-11-12 10:00:00,R10,15344.0,16970.3313395,768.86525,-9.267777777777779,5.2395,30.608611111
2018-11-12 11:00:00,R10,14272.0,15920.7816176,713.06175,-8.862777777777778,6.332,29.971805555
2018-11-12 12:00:00,R10,13968.0,15704.5123152,682.6485,-8.146666666666668,8.7915,25.501805555
2018-11-12 13:00:00,R10,14208.0,15938.2411105,696.6975,-7.906944444444445,6.895,23.93
2018-11-12 14:00:00,R10,15152.0,16849.7018163,748.899,-7.573333333333334,5.5375,26.334027777
2018-11-12 15:00:00,R10,15744.0,17234.4772302,774.354,-7.057777777777778,5.672,28.034722222
2018-11-12 16:00:00,R10,11856.0,14017.7667153,628.93225,-7.196388888888887,6.198,26.967083333
2018-11-12 17:00:00,R10,800.0,2005.3155903,86.933,-8.838888888888889,4.443,13.001527777
2018-11-12 18:00:00,R10,0.0,0.0,0.0,-11.087499999999999,3.541,2.925416666
2018-11-13 07:00:00,R10,224.0,224.0,6.218,-15.724722222222223,6.999,-0.22
2018-11-13 08:00:00,R10,7184.0,8263.877194,313.43125,-13.448055555555555,3.3715,11.158611111
2018-11-13 09:00:00,R10,12848.0,14144.6639784,723.5215,-11.625555555555557,3.6835,25.921805555
2018-11-13 10:00:00,R10,14640.0,16255.8619371,692.673,-9.511111111111111,7.6645,26.602777777
2018-11-13 11:00:00,R10,14304.0,15987.5068543,716.76075,-8.733055555555556,7.049,28.865416666
2018-11-13 12:00:00,R10,13680.0,15321.2420958,680.5185,-8.127222222222223,9.1115,25.916527777
2018-11-13 13:00:00,R10,10224.0,11538.2219401,450.6,-8.093333333333334,6.1975,22.066388888
2018-11-13 14:00:00,R10,8944.0,10026.029114,452.7915,-8.163333333333334,6.1685,24.040555555
2018-11-13 15:00:00,R10,9232.0,10239.0868935,452.63425,-8.4925,4.8945,19.650833333
2018-11-13 16:00:00,R10,5872.0,6969.2051807,294.18425,-8.11111111111111,5.7675,20.733611111
2018-11-13 17:00:00,R10,832.0,1601.4690399,44.0695,-8.658333333333335,5.293,12.759722222
2018-11-13 18:00:00,R10,0.0,0.0,0.0,-10.866666666666667,4.3055,4.466666666
2018-11-14 07:00:00,R10,224.0,224.0,0.0,-14.076666666666666,5.4805,1.974166666
2018-11-14 08:00:00,R10,8560.0,9708.6872108,411.872,-12.058611111111112,3.3165,13.794166666
2018-11-14 09:00:00,R10,15024.0,16192.918185,740.081,-9.562222222222223,3.447,31.105972222
2018-11-14 10:00:00,R10,14848.0,16354.3014908,745.55025,-8.544722222222223,4.8345,32.22125
2018-11-14 11:00:00,R10,13744.0,15253.1378304,692.29575,-7.090277777777778,6.403,31.641944444
2018-11-14 12:00:00,R10,13168.0,14715.9880247,661.87525,-6.260277777777778,8.0665,29.029027777
2018-11-14 13:00:00,R10,13920.0,15498.9647872,674.192,-5.98361111111111,6.6865,27.725694444
2018-11-14 14:00:00,R10,14576.0,16050.3409872,725.9215,-5.818888888888889,4.8555,30.864722222
2018-11-14 15:00:00,R10,15104.0,16329.3971529,749.45525,-5.422777777777777,4.82,32.321944444
2018-11-14 16:00:00,R10,10672.0,12491.4656673,554.0165,-5.686388888888889,5.339,29.334444444
2018-11-14 17:00:00,R10,736.0,1836.382785,75.64275,-6.881388888888889,2.683,16.881527777
2018-11-14 18:00:00,R10,0.0,0.0,0.0,-10.241944444444442,6.2115,7.271388888
2018-11-15 07:00:00,R10,256.0,256.0,0.30275,-12.705,6.442,4.454305555
2018-11-15 08:00:00,R10,8144.0,9137.2583602,405.32675,-10.825555555555557,4.165,15.280416666
2018-11-15 09:00:00,R10,14544.0,15710.533846,726.099,-8.518333333333333,4.4535,32.166388888
2018-11-15 10:00:00,R10,14528.0,15934.6696095,727.58,-7.051944444444445,3.902,35.355833333
2018-11-15 11:00:00,R10,13456.0,14891.4180346,676.7485,-6.2394444444444455,4.86,34.650277777
2018-11-15 12:00:00,R10,12528.0,14018.4217817,648.4005,-5.237499999999999,5.5765,33.144861111
2018-11-15 13:00:00,R10,12688.0,14103.3219503,641.28575,-4.9880555555555555,4.3355,31.675138888
2018-11-15 14:00:00,R10,12352.0,13732.377181,656.4815,-4.916944444444444,3.1945,34.939305555
2018-11-15 15:00:00,R10,11088.0,12161.3978061,554.131,-5.088055555555556,2.1995,32.289444444
2018-11-15 16:00:00,R10,6304.0,7218.0481431,282.14475,-5.506666666666666,2.6805,27.591805555
2018-11-15 17:00:00,R10,448.0,448.0,25.788,-7.5136111111111115,2.6915,14.341527777
2018-11-15 18:00:00,R10,0.0,0.0,0.0,-8.972777777777777,6.606,9.811805555
2018-11-16 07:00:00,R10,192.0,192.0,0.0,-12.158611111111112,6.971,6.163194444
2018-11-16 08:00:00,R10,5744.0,6186.361335,202.7815,-11.169444444444444,4.4345,10.228194444
2018-11-16 09:00:00,R10,9648.0,10831.7779306,433.80125,-8.374722222222223,2.1665,26.999166666
2018-11-16 10:00:00,R10,12624.0,14099.5283292,665.761,-7.181944444444444,2.169,34.97625
2018-11-16 11:00:00,R10,10480.0,11794.0825217,566.16875,-5.863333333333333,3.2275,35.087083333
2018-11-16 12:00:00,R10,11184.0,12651.709655,609.45775,-5.126388888888888,3.346,34.303611111
2018-11-16 13:00:00,R10,10032.0,11379.3710107,505.4295,-4.904166666666667,3.317,29.758194444
2018-11-16 14:00:00,R10,13056.0,14527.7933065,703.4775,-4.201944444444446,3.694,36.121666666
2018-11-16 15:00:00,R10,13232.0,14525.3486655,688.336,-4.114166666666667,4.1655,34.796666666
2018-11-16 16:00:00,R10,9936.0,11809.4836477,556.50125,-3.9836111111111117,4.964,34.829583333
2018-11-16 17:00:00,R10,832.0,832.0,38.10775,-5.588055555555554,4.0145,18.247638888
2018-11-16 18:00:00,R10,0.0,0.0,0.0,-7.535277777777779,3.4805,11.897777777
2018-11-17 07:00:00,R10,96.0,96.0,0.0,-12.190555555555555,6.3305,5.722916666
2018-11-17 08:00:00,R10,7312.0,8437.4708635,346.88475,-10.702222222222222,6.1775,14.1925
2018-11-17 09:00:00,R10,14640.0,15909.9531428,729.48375,-8.571944444444446,3.795,31.262777777
2018-11-17 10:00:00,R10,14400.0,15868.2669373,739.497,-7.480277777777778,3.085,35.894583333
2018-11-17 11:00:00,R10,13232.0,14693.3458088,680.905,-6.589444444444445,3.714,37.238333333
2018-11-17 12:00:00,R10,12752.0,14267.5250454,642.56,-5.30638888888889,4.1055,33.619583333
2018-11-17 13:00:00,R10,12672.0,14149.8783883,639.22575,-4.881666666666666,3.321,31.992916666
2018-11-17 14:00:00,R10,13776.0,15269.2840661,698.98725,-4.308888888888889,3.7145,35.070972222
2018-11-17 15:00:00,R10,11792.0,12968.8049211,577.1735,-4.004444444444443,2.762,34.267916666
2018-11-17 16:00:00,R10,8272.0,9870.725947,469.66775,-4.910833333333334,6.355,32.757361111
2018-11-17 17:00:00,R10,576.0,576.0,38.24075,-7.135277777777778,10.096,16.077222222
2018-11-17 18:00:00,R10,0.0,0.0,0.0,-8.058333333333332,7.726,11.467083333
2018-11-18 07:00:00,R10,96.0,96.0,0.0,-12.468055555555557,6.0845,5.567916666
2018-11-18 08:00:00,R10,6544.0,7345.8403449,335.0555,-11.368611111111111,2.7255,12.828333333
2018-11-18 09:00:00,R10,11696.0,12898.6665055,629.42325,-9.390555555555554,3.7915,29.163055555
2018-11-18 10:00:00,R10,11536.0,13111.6998394,558.85825,-7.759444444444444,5.933,27.956666666
2018-11-18 11:00:00,R10,12944.0,14663.2814847,652.3435,-6.754444444444445,7.142,31.47875
2018-11-18 12:00:00,R10,9104.0,10415.7609317,478.39425,-6.772222222222222,7.9615,24.424722222
2018-11-18 13:00:00,R10,11376.0,12787.6044768,554.01575,-6.373888888888889,6.0425,25.32375
2018-11-18 14:00:00,R10,13696.0,15066.219975,672.90875,-5.840833333333333,3.812,31.321527777
2018-11-18 15:00:00,R10,13968.0,15154.7815517,699.7985,-5.411666666666666,5.8145,31.15625
2018-11-18 16:00:00,R10,9488.0,10865.5931397,505.45625,-5.456388888888889,3.9415,29.838194444
2018-11-18 17:00:00,R10,256.0,256.0,40.3405,-7.7075000000000005,2.4325,13.364722222
2018-11-18 18:00:00,R10,0.0,0.0,0.0,-9.729444444444445,4.652,6.99625
2018-11-19 07:00:00,R10,96.0,96.0,0.0,-13.719444444444443,5.606,3.567777777
2018-11-19 08:00:00,R10,2560.0,2560.0,131.87225,-12.697222222222223,2.6165,8.223611111
2018-11-19 09:00:00,R10,7024.0,7719.1291978,298.23525,-10.834444444444447,1.592,18.183888888
2018-11-19 10:00:00,R10,9264.0,10371.9631862,418.789,-9.181944444444445,4.1525,25.148888888
2018-11-19 11:00:00,R10,6448.0,7190.7498052,303.113,-8.818888888888887,5.6105,20.995833333
2018-11-19 12:00:00,R10,8560.0,9399.6789614,367.016,-8.325277777777778,6.618,21.627916666
2018-11-19 13:00:00,R10,10160.0,11480.6398106,472.1895,-7.6161111111111115,6.7435,22.659444444
2018-11-19 14:00:00,R10,6080.0,6862.2350999,302.9535,-7.939722222222222,5.276,21.539861111
2018-11-19 15:00:00,R10,5040.0,5619.4564313,173.11725,-8.159444444444444,4.885,18.655694444
2018-11-19 16:00:00,R10,928.0,928.0,54.06075,-8.6975,3.223,14.001111111
2018-11-19 17:00:00,R10,96.0,96.0,10.48025,-9.415833333333332,2.488,10.964583333
2018-11-19 18:00:00,R10,0.0,0.0,0.0,-10.101666666666667,3.4465,8.00625
2018-11-20 07:00:00,R10,224.0,224.0,0.0,-14.448611111111111,5.6925,1.876805555
2018-11-20 08:00:00,R10,6560.0,7124.0107833,225.863,-12.642500000000002,2.7825,10.426388888
2018-11-20 09:00:00,R10,14176.0,15354.8784721,695.26925,-10.14361111111111,3.416,29.627777777
2018-11-20 10:00:00,R10,14000.0,15437.6836947,707.2175,-8.769166666666669,4.4255,31.051666666
2018-11-20 11:00:00,R10,13344.0,14885.9341866,661.0515,-7.793888888888889,6.2145,31.099166666
2018-11-20 12:00:00,R10,12496.0,14040.2427784,628.55425,-6.856666666666666,6.6905,28.841111111
2018-11-20 13:00:00,R10,12912.0,14428.7776338,642.08225,-6.55,5.305,27.292083333
2018-11-20 14:00:00,R10,13808.0,15268.5666567,691.135,-6.478333333333334,4.396,30.086805555
2018-11-20 15:00:00,R10,14176.0,15437.4966514,708.58625,-5.984444444444444,3.413,32.795555555
2018-11-20 16:00:00,R10,9616.0,11880.0500405,521.9755,-6.068611111111112,3.193,29.748194444
2018-11-20 17:00:00,R10,512.0,512.0,41.73475,-7.837222222222222,2.128,14.815972222
2018-11-20 18:00:00,R10,0.0,0.0,0.0,-10.717222222222222,5.1505,6.029166666
2018-11-21 07:00:00,R10,128.0,128.0,0.0,-14.002222222222223,7.2115,2.984027777
2018-11-21 08:00:00,R10,5968.0,6839.7563589,302.65975,-12.780833333333332,4.7185,10.808194444
2018-11-21 09:00:00,R10,13008.0,14118.7671824,673.5085,-10.104444444444447,1.8405,30.998194444
2018-11-21 10:00:00,R10,13616.0,14963.7275771,685.15875,-8.593055555555557,3.6945,32.870138888
2018-11-21 11:00:00,R10,12880.0,14381.4925376,646.46025,-7.527222222222223,5.8265,30.029166666
2018-11-21 12:00:00,R10,12384.0,13955.1142045,625.82475,-6.88111111111111,7.2135,26.16875
2018-11-21 13:00:00,R10,12688.0,14250.295524,632.47175,-6.370555555555555,8.47,26.497222222
2018-11-21 14:00:00,R10,8816.0,10138.885247,379.055,-6.215833333333334,8.965,25.089027777
2018-11-21 15:00:00,R10,7696.0,8746.819248,336.36825,-6.951944444444445,9.8695,21.719583333
2018-11-21 16:00:00,R10,3904.0,4507.8801301,174.8305,-7.453333333333333,11.002,18.375416666
2018-11-21 17:00:00,R10,256.0,256.0,21.63275,-8.896666666666667,12.4135,12.671388888
2018-11-21 18:00:00,R10,0.0,0.0,0.0,-9.14472222222222,8.911,10.806666666
2018-11-22 07:00:00,R10,64.0,64.0,0.0,-12.638333333333334,11.45,6.676944444
2018-11-22 08:00:00,R10,7568.0,8289.222904,387.3615,-11.886111111111111,5.4405,13.457916666
2018-11-22 09:00:00,R10,13136.0,15262.4375911,709.3825,-10.799999999999999,7.1155,21.820833333
2018-11-22 10:00:00,R10,7216.0,9862.1849851,390.85,-10.97888888888889,8.625,17.02625
2018-11-22 11:00:00,R10,8432.0,10921.8044396,453.962,-10.232222222222223,11.6695,18.126666666
