randid,Date,AssetId,AC_POWER,energy_delivered,POAirradiance
27,10/13/2018 10:00,2050.15.003.BLK01.PAD01.MTR01,363.0045938,5286649,696.1491089
27,10/13/2018 10:15,2050.15.003.BLK01.PAD01.MTR01,385.6601406,5286749,743.932251
27,10/13/2018 10:30,2050.15.003.BLK01.PAD01.MTR01,408.7695938,5286854,792.0257568
27,10/13/2018 10:45,2050.15.003.BLK01.PAD01.MTR01,428.6249375,5286963,831.805481
27,10/13/2018 11:00,2050.15.003.BLK01.PAD01.MTR01,443.1132656,5287076,861.9015808
27,10/13/2018 11:15,2050.15.003.BLK01.PAD01.MTR01,459.1110625,5287193,896.0478821
27,10/13/2018 11:30,2050.15.003.BLK01.PAD01.MTR01,476.3311875,5287314,933.3044434
27,10/13/2018 11:45,2050.15.003.BLK01.PAD01.MTR01,484.5939063,5287436,962.9656372
27,10/13/2018 12:00,2050.15.003.BLK01.PAD01.MTR01,485.8640469,5287557,986.3119507
27,10/13/2018 12:15,2050.15.003.BLK01.PAD01.MTR01,485.5399688,5287678,1004.549072
27,10/13/2018 12:30,2050.15.003.BLK01.PAD01.MTR01,485.3425313,5287800,1019.003723
27,10/13/2018 12:45,2050.15.003.BLK01.PAD01.MTR01,485.0866719,5287921,1025.944153
27,10/13/2018 13:00,2050.15.003.BLK01.PAD01.MTR01,484.9064063,5288043,1033.182251
27,10/13/2018 13:15,2050.15.003.BLK01.PAD01.MTR01,484.5458125,5288164,1039.476746
27,10/13/2018 13:30,2050.15.003.BLK01.PAD01.MTR01,484.061625,5288285,1039.964355
27,10/13/2018 13:45,2050.15.003.BLK01.PAD01.MTR01,447.8086094,5288388,971.7363586
27,10/13/2018 14:00,2050.15.003.BLK01.PAD01.MTR01,412.0653594,5288492,881.0531921
27,10/13/2018 14:15,2050.15.003.BLK01.PAD01.MTR01,337.4665469,5288556,709.7839661
27,10/13/2018 14:30,2050.15.003.BLK01.PAD01.MTR01,316.2366406,5288648,680.3858337
27,10/13/2018 14:45,2050.15.003.BLK01.PAD01.MTR01,245.4067461,5288679,522.3090515
27,10/13/2018 15:00,2050.15.003.BLK01.PAD01.MTR01,250.156043,5288772,483.8836975
27,10/13/2018 15:15,2050.15.003.BLK01.PAD01.MTR01,356.5013281,5288854,669.4421082
27,10/13/2018 15:30,2050.15.003.BLK01.PAD01.MTR01,383.3768906,5288962,725.7343445
27,10/13/2018 15:45,2050.15.003.BLK01.PAD01.MTR01,417.6368125,5289063,805.4038086
27,10/13/2018 16:00,2050.15.003.BLK01.PAD01.MTR01,376.3937969,5289151,722.292572
27,10/13/2018 16:15,2050.15.003.BLK01.PAD01.MTR01,337.1663125,5289232,641.2373352
27,10/13/2018 16:30,2050.15.003.BLK01.PAD01.MTR01,302.5192031,5289303,570.2892456
27,10/13/2018 16:45,2050.15.003.BLK01.PAD01.MTR01,259.5399688,5289362,486.9810791
27,10/13/2018 17:00,2050.15.003.BLK01.PAD01.MTR01,219.2751328,5289413,412.9432678
27,10/13/2018 17:15,2050.15.003.BLK01.PAD01.MTR01,178.2778281,5289452,337.9476013
27,10/13/2018 17:30,2050.15.003.BLK01.PAD01.MTR01,144.4778906,5289485,278.4285736
27,10/13/2018 17:45,2050.15.003.BLK01.PAD01.MTR01,117.4697734,5289510,233.4660034
27,10/13/2018 18:00,2050.15.003.BLK01.PAD01.MTR01,77.49198828,5289524,171.0099564
27,10/13/2018 18:15,2050.15.003.BLK01.PAD01.MTR01,34.28201611,5289528,96.12290382
27,10/13/2018 18:30,2050.15.003.BLK01.PAD01.MTR01,8.184740356,5289528,30.63454938
27,10/13/2018 18:45,2050.15.003.BLK01.PAD01.MTR01,0.630291012,5289528,2.403676279
27,10/13/2018 19:00,2050.15.003.BLK01.PAD01.MTR01,0.051156612,5289528,0.047922142
27,10/13/2018 19:15,2050.15.003.BLK01.PAD01.MTR01,0,5289528,0
27,10/13/2018 19:30,2050.15.003.BLK01.PAD01.MTR01,0,5289528,0
27,10/13/2018 19:45,2050.15.003.BLK01.PAD01.MTR01,0,5289528,0
27,10/13/2018 20:00,2050.15.003.BLK01.PAD01.MTR01,0,5289528,0
27,10/13/2018 20:15,2050.15.003.BLK01.PAD01.MTR01,0,5289528,0
27,10/13/2018 20:30,2050.15.003.BLK01.PAD01.MTR01,0,5289528,0
27,10/13/2018 20:45,2050.15.003.BLK01.PAD01.MTR01,0,5289528,0
27,10/13/2018 21:00,2050.15.003.BLK01.PAD01.MTR01,0,5289528,0
27,10/13/2018 21:15,2050.15.003.BLK01.PAD01.MTR01,0,5289528,0
27,10/13/2018 21:30,2050.15.003.BLK01.PAD01.MTR01,0,5289528,0
27,10/13/2018 21:45,2050.15.003.BLK01.PAD01.MTR01,0,5289528,0
27,10/13/2018 22:00,2050.15.003.BLK01.PAD01.MTR01,0,5289528,0
27,10/13/2018 22:15,2050.15.003.BLK01.PAD01.MTR01,0,5289528,0
27,10/13/2018 22:30,2050.15.003.BLK01.PAD01.MTR01,0,5289528,0
27,10/13/2018 22:45,2050.15.003.BLK01.PAD01.MTR01,0,5289528,0
27,10/13/2018 23:00,2050.15.003.BLK01.PAD01.MTR01,0,5289528,0
27,10/13/2018 23:15,2050.15.003.BLK01.PAD01.MTR01,0,5289528,0
27,10/13/2018 23:30,2050.15.003.BLK01.PAD01.MTR01,0,5289528,0
27,10/13/2018 23:45,2050.15.003.BLK01.PAD01.MTR01,0,5289528,0
27,10/14/2018 0:00,2050.15.003.BLK01.PAD01.MTR01,0,5289528,0
27,10/14/2018 0:15,2050.15.003.BLK01.PAD01.MTR01,0,5289528,0
27,10/14/2018 0:30,2050.15.003.BLK01.PAD01.MTR01,0,5289528,0
27,10/14/2018 0:45,2050.15.003.BLK01.PAD01.MTR01,0,5289528,0
